date,series,value,unit,source_id,frequency
2017-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1030407.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",219392.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2017-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",479594.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",774708.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1146793.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",242635.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2018-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",529527.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",802436.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1213281.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",224482.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2019-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",486585.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",783966.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1316418.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",261687.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2020-12-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",520456.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-03-31,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",881885.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-06-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",1411646.0,million PKR,mof_central_govt_operations_sdmx,quarterly
2021-09-30,"Pakistan Definition,Central Government Operations, Expenditure, Current Expenditure, Defense, National Currency [PAK_CGO_E_CE_D_XDC]",312928.0,million PKR,mof_central_govt_operations_sdmx,quarterly
