date,series,value,unit,source_id,frequency
2011-04-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3025.389,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-05-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2810.227,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-06-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2466.803,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-07-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1234.37,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-08-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1550.702,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-09-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2348.179,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-10-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3307.742,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-11-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2482.025,million PKR,pbs_merchandise_trade_sdmx,monthly
2011-12-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2430.085,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-01-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1924.148,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-02-29,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1899.805,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-03-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2493.876,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-04-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3276.918,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-05-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3416.894,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-06-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2232.27,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-07-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1684.518,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-08-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1331.813,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-09-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2977.161,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-10-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3366.737,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-11-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2651.865,million PKR,pbs_merchandise_trade_sdmx,monthly
2012-12-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2963.84,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-01-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2269.467,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-02-28,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1925.247,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-03-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3208.712,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-04-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2287.778,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-05-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3494.265,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-06-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2597.663,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-07-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2019.933,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-08-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2394.396,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-09-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",4409.147,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-10-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3555.921,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-11-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3093.119,million PKR,pbs_merchandise_trade_sdmx,monthly
2013-12-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3760.284,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-01-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1872.564,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-02-28,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2478.531,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-03-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3069.501,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-04-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3836.919,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-05-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",4180.24,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-06-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3247.028,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-07-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2091.567,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-08-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1976.315,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-09-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3865.798,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-10-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3531.897,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-11-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3591.16,million PKR,pbs_merchandise_trade_sdmx,monthly
2014-12-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3156.959,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-01-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2823.348,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-02-28,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1947.193,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-03-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2702.855,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-04-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3395.866,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-05-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3852.092,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-06-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",2494.305,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-07-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1788.72,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-08-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",1543.737,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-09-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3382.106,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-10-31,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3728.223,million PKR,pbs_merchandise_trade_sdmx,monthly
2015-11-30,"External Trade, Exports, Goods, Value, By Central Product Classification (CPC) Version 2.1, Agriculture, forestry and fishery products, Fish and other fishing products, Free on Board, National Currency [TXG_CPC21_04_FOB_XDC]",3368.469,million PKR,pbs_merchandise_trade_sdmx,monthly
